varname,count,sum,mean,stddev
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,15,9.32269,0.621513,0.0323037
CounterK_LOne,15,9.11079,0.607386,0.0699009
CounterK_LTwo,15,9.5346,0.63564,0.0584691
Counter,69,39.5139,0.572666,0.0727849
Failed,31,15.4725,0.499114,0.0773375
CounterB_main,21,12.738,0.606574,0.0290633
CounterB_LOne,21,12.8757,0.613129,0.0558709
CounterB_LTwo,21,12.6004,0.600018,0.0304002
CounterC_main,14,8.71034,0.622167,0.0367394
CounterC_LOne,14,8.98133,0.641524,0.0673492
CounterC_LTwo,14,8.43935,0.60281,0.0544
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,14,8.65388,0.618134,0.0306499
CounterK_LOne,14,8.41113,0.600795,0.0675298
CounterK_LTwo,14,8.89663,0.635474,0.0606726
Counter,69,38.9127,0.563952,0.0789981
Failed,31,15.4725,0.499114,0.0773375
CounterB_main,21,12.738,0.606574,0.0290633
CounterB_LOne,21,12.8757,0.613129,0.0558709
CounterB_LTwo,21,12.6004,0.600018,0.0304002
CounterC_main,14,8.71034,0.622167,0.0367394
CounterC_LOne,14,8.98133,0.641524,0.0673492
CounterC_LTwo,14,8.43935,0.60281,0.0544
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,14,8.65464,0.618189,0.0306544
CounterK_LOne,14,8.40465,0.600332,0.0679697
CounterK_LTwo,14,8.90464,0.636046,0.0613237
Counter,67,37.8858,0.565459,0.0798111
Failed,33,16.583,0.502514,0.0761583
CounterB_main,21,12.738,0.606574,0.0290633
CounterB_LOne,21,12.8757,0.613129,0.0558709
CounterB_LTwo,21,12.6004,0.600018,0.0304002
CounterC_main,14,8.71034,0.622167,0.0367394
CounterC_LOne,14,8.98133,0.641524,0.0673492
CounterC_LTwo,14,8.43935,0.60281,0.0544
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,14,8.65464,0.618189,0.0306544
CounterK_LOne,14,8.40465,0.600332,0.0679697
CounterK_LTwo,14,8.90464,0.636046,0.0613237
Counter,67,38.2663,0.571139,0.0648753
Failed,33,16.583,0.502514,0.0761583
CounterB_main,21,12.738,0.606574,0.0290633
CounterB_LOne,21,12.8757,0.613129,0.0558709
CounterB_LTwo,21,12.6004,0.600018,0.0304002
CounterC_main,14,8.71034,0.622167,0.0367394
CounterC_LOne,14,8.98133,0.641524,0.0673492
CounterC_LTwo,14,8.43935,0.60281,0.0544
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.47448,0.622873,0.0291279
CounterK_LOne,12,7.27616,0.606347,0.071167
CounterK_LTwo,12,7.6728,0.6394,0.0654633
Counter,67,38.6119,0.576298,0.0613734
Failed,33,16.583,0.502514,0.0761583
CounterB_main,21,12.738,0.606574,0.0290633
CounterB_LOne,21,12.8757,0.613129,0.0558709
CounterB_LTwo,21,12.6004,0.600018,0.0304002
CounterC_main,14,8.71034,0.622167,0.0367394
CounterC_LOne,14,8.98133,0.641524,0.0673492
CounterC_LTwo,14,8.43935,0.60281,0.0544
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.47448,0.622873,0.0291279
CounterK_LOne,12,7.27616,0.606347,0.071167
CounterK_LTwo,12,7.6728,0.6394,0.0654633
Counter,67,38.3873,0.572944,0.063324
Failed,33,16.583,0.502514,0.0761583
CounterB_main,21,12.738,0.606574,0.0290633
CounterB_LOne,21,12.8757,0.613129,0.0558709
CounterB_LTwo,21,12.6004,0.600018,0.0304002
CounterC_main,14,8.71493,0.622495,0.0362909
CounterC_LOne,14,8.96103,0.640073,0.0681193
CounterC_LTwo,14,8.46883,0.604916,0.0518625
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.47448,0.622873,0.0291279
CounterK_LOne,12,7.27616,0.606347,0.071167
CounterK_LTwo,12,7.6728,0.6394,0.0654633
Counter,67,38.4508,0.573893,0.0700133
Failed,33,16.583,0.502514,0.0761583
CounterB_main,21,12.738,0.606574,0.0290633
CounterB_LOne,21,12.8757,0.613129,0.0558709
CounterB_LTwo,21,12.6004,0.600018,0.0304002
CounterC_main,14,8.71493,0.622495,0.0362909
CounterC_LOne,14,8.96103,0.640073,0.0681193
CounterC_LTwo,14,8.46883,0.604916,0.0518625
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.51818,0.626515,0.0277706
CounterK_LOne,12,7.39524,0.61627,0.0721554
CounterK_LTwo,12,7.64113,0.636761,0.0665965
Counter,64,36.6917,0.573308,0.0664706
Failed,36,18.3638,0.510107,0.0775031
CounterB_main,21,12.738,0.606574,0.0290633
CounterB_LOne,21,12.8757,0.613129,0.0558709
CounterB_LTwo,21,12.6004,0.600018,0.0304002
CounterC_main,14,8.71648,0.622605,0.0361611
CounterC_LOne,14,8.94943,0.639245,0.0682518
CounterC_LTwo,14,8.48353,0.605966,0.0503409
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.51818,0.626515,0.0277706
CounterK_LOne,12,7.39524,0.61627,0.0721554
CounterK_LTwo,12,7.64113,0.636761,0.0665965
Counter,64,35.952,0.56175,0.0760864
Failed,36,18.3638,0.510107,0.0775031
CounterB_main,18,10.9572,0.608732,0.0292063
CounterB_LOne,18,11.1262,0.618123,0.055411
CounterB_LTwo,18,10.7881,0.599341,0.0312892
CounterC_main,14,8.71648,0.622605,0.0361611
CounterC_LOne,14,8.94943,0.639245,0.0682518
CounterC_LTwo,14,8.48353,0.605966,0.0503409
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,64,36.6643,0.572879,0.06373
Failed,36,18.3638,0.510107,0.0775031
CounterB_main,18,10.9572,0.608732,0.0292063
CounterB_LOne,18,11.1262,0.618123,0.055411
CounterB_LTwo,18,10.7881,0.599341,0.0312892
CounterC_main,14,8.71648,0.622605,0.0361611
CounterC_LOne,14,8.94943,0.639245,0.0682518
CounterC_LTwo,14,8.48353,0.605966,0.0503409
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,64,36.6765,0.57307,0.0673059
Failed,36,18.3638,0.510107,0.0775031
CounterB_main,18,10.9572,0.608732,0.0292063
CounterB_LOne,18,11.1262,0.618123,0.055411
CounterB_LTwo,18,10.7881,0.599341,0.0312892
CounterC_main,14,8.71648,0.622605,0.0361611
CounterC_LOne,14,8.94943,0.639245,0.0682518
CounterC_LTwo,14,8.48353,0.605966,0.0503409
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,64,36.5664,0.571349,0.0794151
Failed,36,18.3638,0.510107,0.0775031
CounterB_main,18,10.9572,0.608732,0.0292063
CounterB_LOne,18,11.1262,0.618123,0.055411
CounterB_LTwo,18,10.7881,0.599341,0.0312892
CounterC_main,14,8.76159,0.625828,0.0379235
CounterC_LOne,14,9.00728,0.643377,0.0684724
CounterC_LTwo,14,8.5159,0.608279,0.0520069
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,63,36.1772,0.574242,0.07164
Failed,37,18.914,0.51119,0.0767025
CounterB_main,18,10.9572,0.608732,0.0292063
CounterB_LOne,18,11.1262,0.618123,0.055411
CounterB_LTwo,18,10.7881,0.599341,0.0312892
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,63,35.6764,0.566292,0.0804467
Failed,37,18.914,0.51119,0.0767025
CounterB_main,17,10.407,0.612177,0.0260653
CounterB_LOne,17,10.6365,0.625675,0.0465999
CounterB_LTwo,17,10.1775,0.598679,0.0321217
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,63,36.548,0.580127,0.0570302
Failed,37,18.914,0.51119,0.0767025
CounterB_main,17,10.407,0.612177,0.0260653
CounterB_LOne,17,10.6365,0.625675,0.0465999
CounterB_LTwo,17,10.1775,0.598679,0.0321217
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,63,36.0733,0.572593,0.0732501
Failed,37,18.914,0.51119,0.0767025
CounterB_main,17,10.407,0.612177,0.0260653
CounterB_LOne,17,10.6365,0.625675,0.0465999
CounterB_LTwo,17,10.1775,0.598679,0.0321217
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,61,35.4662,0.581413,0.0732447
Failed,39,19.8567,0.509146,0.0799126
CounterB_main,17,10.407,0.612177,0.0260653
CounterB_LOne,17,10.6365,0.625675,0.0465999
CounterB_LTwo,17,10.1775,0.598679,0.0321217
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,12,7.56982,0.630818,0.0247297
CounterK_LOne,12,7.38843,0.615702,0.0714536
CounterK_LTwo,12,7.75121,0.645934,0.0461094
Counter,61,34.7764,0.570104,0.0710497
Failed,39,19.8567,0.509146,0.0799126
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,11,6.9538,0.632164,0.0254718
CounterK_LOne,11,6.80798,0.618907,0.0740311
CounterK_LTwo,11,7.09962,0.64542,0.0483239
Counter,61,35.0793,0.57507,0.0698253
Failed,39,19.8567,0.509146,0.0799126
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,11,6.9538,0.632164,0.0254718
CounterK_LOne,11,6.80798,0.618907,0.0740311
CounterK_LTwo,11,7.09962,0.64542,0.0483239
Counter,60,34.4939,0.574898,0.0703398
Failed,40,20.3763,0.509408,0.0788989
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,11,6.9538,0.632164,0.0254718
CounterK_LOne,11,6.80798,0.618907,0.0740311
CounterK_LTwo,11,7.09962,0.64542,0.0483239
Counter,60,34.4013,0.573355,0.0752242
Failed,40,20.3763,0.509408,0.0788989
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,10,6.30229,0.630229,0.0259842
CounterK_LOne,10,6.10842,0.610842,0.0727634
CounterK_LTwo,10,6.49617,0.649617,0.0487788
Counter,60,34.4627,0.574379,0.0710108
Failed,40,20.3763,0.509408,0.0788989
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,10,6.30229,0.630229,0.0259842
CounterK_LOne,10,6.10842,0.610842,0.0727634
CounterK_LTwo,10,6.49617,0.649617,0.0487788
Counter,60,34.3706,0.572844,0.0724567
Failed,40,20.3763,0.509408,0.0788989
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,10,6.30229,0.630229,0.0259842
CounterK_LOne,10,6.10842,0.610842,0.0727634
CounterK_LTwo,10,6.49617,0.649617,0.0487788
Counter,60,35.1461,0.585768,0.0582699
Failed,40,20.3763,0.509408,0.0788989
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,10,6.30229,0.630229,0.0259842
CounterK_LOne,10,6.10842,0.610842,0.0727634
CounterK_LTwo,10,6.49617,0.649617,0.0487788
Counter,59,34.177,0.579272,0.0687648
Failed,41,20.7645,0.50645,0.0801753
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,10,6.30229,0.630229,0.0259842
CounterK_LOne,10,6.10842,0.610842,0.0727634
CounterK_LTwo,10,6.49617,0.649617,0.0487788
Counter,58,33.9007,0.584494,0.0573037
Failed,42,21.3802,0.509053,0.0809673
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79301,0.628072,0.0361377
CounterC_LOne,14,9.04745,0.646246,0.0684277
CounterC_LTwo,14,8.53858,0.609898,0.0501726
CounterJ_main,20,12.1694,0.608472,0.0279609
CounterJ_LOne,20,12.2316,0.611578,0.060983
CounterJ_LTwo,20,12.1073,0.605365,0.0593116
CounterK_main,9,5.67156,0.630173,0.0277454
CounterK_LOne,9,5.41353,0.601503,0.070565
CounterK_LTwo,9,5.92959,0.658843,0.0427351
Counter,58,33.2549,0.57336,0.0754792
Failed,42,21.3802,0.509053,0.0809673
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79829,0.628449,0.0364257
CounterC_LOne,14,9.00728,0.643377,0.0658682
CounterC_LTwo,14,8.5893,0.613522,0.0498488
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,9,5.67156,0.630173,0.0277454
CounterK_LOne,9,5.41353,0.601503,0.070565
CounterK_LTwo,9,5.92959,0.658843,0.0427351
Counter,57,32.8603,0.576497,0.0709619
Failed,43,22.0011,0.511654,0.0817958
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79829,0.628449,0.0364257
CounterC_LOne,14,9.00728,0.643377,0.0658682
CounterC_LTwo,14,8.5893,0.613522,0.0498488
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,9,5.67156,0.630173,0.0277454
CounterK_LOne,9,5.41353,0.601503,0.070565
CounterK_LTwo,9,5.92959,0.658843,0.0427351
Counter,57,33.5851,0.589212,0.0643932
Failed,43,22.0011,0.511654,0.0817958
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.79829,0.628449,0.0364257
CounterC_LOne,14,9.00728,0.643377,0.0658682
CounterC_LTwo,14,8.5893,0.613522,0.0498488
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,8,5.05066,0.631332,0.0294273
CounterK_LOne,8,4.87601,0.609501,0.0709431
CounterK_LTwo,8,5.22531,0.653163,0.0418971
Counter,57,33.1529,0.58163,0.0781287
Failed,43,22.0011,0.511654,0.0817958
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.83124,0.630803,0.033907
CounterC_LOne,14,9.05394,0.64671,0.0645215
CounterC_LTwo,14,8.60854,0.614896,0.0484812
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,8,5.05066,0.631332,0.0294273
CounterK_LOne,8,4.87601,0.609501,0.0709431
CounterK_LTwo,8,5.22531,0.653163,0.0418971
Counter,57,33.2561,0.58344,0.0628206
Failed,43,22.0011,0.511654,0.0817958
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.88006,0.63429,0.0355096
CounterC_LOne,14,9.10446,0.650319,0.0703228
CounterC_LTwo,14,8.65565,0.618261,0.0428443
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,8,5.05066,0.631332,0.0294273
CounterK_LOne,8,4.87601,0.609501,0.0709431
CounterK_LTwo,8,5.22531,0.653163,0.0418971
Counter,57,32.8885,0.57699,0.066748
Failed,43,22.0011,0.511654,0.0817958
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.88893,0.634924,0.0351422
CounterC_LOne,14,9.15458,0.653898,0.0712414
CounterC_LTwo,14,8.62328,0.615949,0.0459242
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,8,5.05066,0.631332,0.0294273
CounterK_LOne,8,4.87601,0.609501,0.0709431
CounterK_LTwo,8,5.22531,0.653163,0.0418971
Counter,56,32.5093,0.580524,0.0667493
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.88893,0.634924,0.0351422
CounterC_LOne,14,9.15458,0.653898,0.0712414
CounterC_LTwo,14,8.62328,0.615949,0.0459242
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,8,5.05066,0.631332,0.0294273
CounterK_LOne,8,4.87601,0.609501,0.0709431
CounterK_LTwo,8,5.22531,0.653163,0.0418971
Counter,56,33.1195,0.591419,0.0588088
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.88893,0.634924,0.0351422
CounterC_LOne,14,9.15458,0.653898,0.0712414
CounterC_LTwo,14,8.62328,0.615949,0.0459242
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.6882,0.583719,0.0690026
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.88893,0.634924,0.0351422
CounterC_LOne,14,9.15458,0.653898,0.0712414
CounterC_LTwo,14,8.62328,0.615949,0.0459242
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.4391,0.579269,0.0716005
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.88893,0.634924,0.0351422
CounterC_LOne,14,9.15458,0.653898,0.0712414
CounterC_LTwo,14,8.62328,0.615949,0.0459242
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.6107,0.582333,0.0709578
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.88893,0.634924,0.0351422
CounterC_LOne,14,9.15458,0.653898,0.0712414
CounterC_LTwo,14,8.62328,0.615949,0.0459242
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
CounterK_LTwo,7,4.53522,0.647889,0.0422881
Counter,56,32.6548,0.583121,0.0711971
Failed,44,22.4773,0.510848,0.0810158
CounterB_main,16,9.81765,0.613603,0.0262261
CounterB_LOne,16,10.1209,0.632554,0.0381849
CounterB_LTwo,16,9.51442,0.594651,0.0283989
CounterC_main,14,8.88893,0.634924,0.0351422
CounterC_LOne,14,9.15458,0.653898,0.0712414
CounterC_LTwo,14,8.62328,0.615949,0.0459242
CounterJ_main,19,11.5537,0.608089,0.0286732
CounterJ_LOne,19,11.6172,0.611431,0.0626505
CounterJ_LTwo,19,11.4902,0.604747,0.0608706
CounterK_main,7,4.42659,0.632371,0.0316264
CounterK_LOne,7,4.31797,0.616852,0.073262
